Timestamp,Temperature (°F)
2024-10-14 12:48:00,78.36
2024-10-14 12:49:00,79.96
2024-10-14 12:50:00,78.84
2024-10-14 12:51:00,77.2
2024-10-14 12:52:00,78.23
2024-10-14 12:53:00,81.97
2024-10-14 12:54:00,79.71
2024-10-14 12:55:00,77.84
2024-10-14 12:56:00,79.65
2024-10-14 12:57:00,77.19
2024-10-14 12:58:00,81.32
2024-10-14 12:59:00,78.85
2024-10-14 13:00:00,78.75
2024-10-14 13:01:00,78.27
2024-10-14 13:02:00,80.44
2024-10-14 13:03:00,81.22
2024-10-14 13:04:00,77.59
2024-10-14 13:05:00,77.63
2024-10-14 13:06:00,80.29
2024-10-14 13:07:00,77.45
2024-10-14 13:08:00,77.78
2024-10-14 13:09:00,78.42
2024-10-14 13:10:00,78.3
2024-10-14 13:11:00,77.18
2024-10-14 13:12:00,80.34
2024-10-14 13:13:00,81.5
2024-10-14 13:14:00,81.11
2024-10-14 13:15:00,78.48
2024-10-14 13:16:00,77.98
2024-10-14 13:17:00,78.46
2024-10-14 13:18:00,78.47
2024-10-14 13:19:00,77.88
2024-10-14 13:20:00,78.22
2024-10-14 13:21:00,77.28
2024-10-14 13:22:00,77.95
2024-10-14 13:23:00,80.92
2024-10-14 13:24:00,80.0
2024-10-14 13:25:00,80.98
2024-10-14 13:26:00,81.02
2024-10-14 13:27:00,79.63
2024-10-14 13:28:00,77.23
2024-10-14 13:29:00,81.51
2024-10-14 13:30:00,78.14
2024-10-14 13:31:00,81.86
2024-10-14 13:32:00,81.66
2024-10-14 13:33:00,78.03
2024-10-14 13:34:00,81.97
2024-10-14 13:35:00,81.3
2024-10-14 13:36:00,77.16
2024-10-14 13:37:00,79.85
2024-10-14 13:38:00,79.03
2024-10-14 13:39:00,77.11
2024-10-14 13:40:00,81.17
2024-10-14 13:41:00,78.51
2024-10-14 13:42:00,79.41
2024-10-14 13:43:00,78.78
2024-10-14 13:44:00,79.02
2024-10-14 13:45:00,81.25
2024-10-14 13:46:00,80.7
2024-10-14 13:47:00,81.88
2024-10-14 13:48:00,79.73
2024-10-14 13:49:00,81.09
2024-10-14 13:50:00,80.73
2024-10-14 13:51:00,79.85
2024-10-14 13:52:00,81.03
2024-10-14 13:53:00,77.19
2024-10-14 13:54:00,81.14
2024-10-14 13:55:00,80.15
2024-10-14 13:56:00,81.55
2024-10-14 13:57:00,77.64
2024-10-14 13:58:00,81.67
2024-10-14 13:59:00,77.18
2024-10-14 14:00:00,78.56
2024-10-14 14:01:00,81.05
2024-10-14 14:02:00,78.3
2024-10-14 14:03:00,77.24
2024-10-14 14:04:00,77.83
2024-10-14 14:05:00,80.81
2024-10-14 14:06:00,79.33
2024-10-14 14:07:00,78.4
2024-10-14 14:08:00,80.77
2024-10-14 14:09:00,81.68
2024-10-14 14:10:00,80.24
2024-10-14 14:11:00,77.13
2024-10-14 14:12:00,77.76
2024-10-14 14:13:00,81.97
2024-10-14 14:14:00,78.33
2024-10-14 14:15:00,80.51
2024-10-14 14:16:00,79.8
2024-10-14 14:17:00,77.4
2024-10-14 14:18:00,80.06
2024-10-14 14:19:00,77.3
2024-10-14 14:20:00,78.18
2024-10-14 14:21:00,78.23
2024-10-14 14:22:00,80.35
2024-10-14 14:23:00,78.8
2024-10-14 14:24:00,80.83
2024-10-14 14:25:00,81.4
2024-10-14 14:26:00,81.95
2024-10-14 14:27:00,78.46
2024-10-14 14:28:00,80.56
2024-10-14 14:29:00,79.1
2024-10-14 14:30:00,77.53
2024-10-14 14:31:00,81.2
2024-10-14 14:32:00,80.7
2024-10-14 14:33:00,80.46
2024-10-14 14:34:00,79.12
2024-10-14 14:35:00,79.11
2024-10-14 14:36:00,81.07
2024-10-14 14:37:00,78.82
2024-10-14 14:38:00,77.04
2024-10-14 14:39:00,81.35
2024-10-14 14:40:00,77.71
2024-10-14 14:41:00,78.96
2024-10-14 14:42:00,79.41
2024-10-14 14:43:00,79.65
2024-10-14 14:44:00,79.45
2024-10-14 14:45:00,81.89
2024-10-14 14:46:00,81.65
2024-10-14 14:47:00,79.74
2024-10-14 14:48:00,80.51
2024-10-14 14:49:00,81.17
2024-10-14 14:50:00,79.05
2024-10-14 14:51:00,77.83
2024-10-14 14:52:00,81.16
2024-10-14 14:53:00,79.08
2024-10-14 14:54:00,78.84
2024-10-14 14:55:00,79.04
2024-10-14 14:56:00,78.63
2024-10-14 14:57:00,78.93
2024-10-14 14:58:00,78.99
2024-10-14 14:59:00,78.07
2024-10-14 15:00:00,80.41
2024-10-14 15:01:00,80.07
2024-10-14 15:02:00,78.07
2024-10-14 15:03:00,81.23
2024-10-14 15:04:00,77.92
2024-10-14 15:05:00,80.13
2024-10-14 15:06:00,78.56
2024-10-14 15:07:00,79.73
2024-10-14 15:08:00,78.11
2024-10-14 15:09:00,81.9
2024-10-14 15:10:00,80.82
2024-10-14 15:11:00,80.54
2024-10-14 15:12:00,77.87
2024-10-14 15:13:00,80.47
2024-10-14 15:14:00,77.25
2024-10-14 15:15:00,77.23
2024-10-14 15:16:00,77.13
2024-10-14 15:17:00,79.34
2024-10-14 15:18:00,80.93
2024-10-14 15:19:00,78.37
2024-10-14 15:20:00,79.87
2024-10-14 15:21:00,77.76
2024-10-14 15:22:00,78.11
2024-10-14 15:23:00,78.1
2024-10-14 15:24:00,77.44
2024-10-14 15:25:00,80.72
2024-10-14 15:26:00,81.57
2024-10-14 15:27:00,80.75
2024-10-14 15:28:00,78.36
2024-10-14 15:29:00,77.96
2024-10-14 15:30:00,79.16
2024-10-14 15:31:00,78.52
2024-10-14 15:32:00,77.61
2024-10-14 15:33:00,77.47
2024-10-14 15:34:00,78.36
2024-10-14 15:35:00,79.53
2024-10-14 15:36:00,78.35
2024-10-14 15:37:00,80.65
2024-10-14 15:38:00,78.4
2024-10-14 15:39:00,77.96
2024-10-14 15:40:00,80.4
2024-10-14 15:41:00,78.08
2024-10-14 15:42:00,77.91
2024-10-14 15:43:00,79.06
2024-10-14 15:44:00,77.08
2024-10-14 15:45:00,77.51
2024-10-14 15:46:00,78.18
2024-10-14 15:47:00,79.05
2024-10-14 15:48:00,80.61
2024-10-14 15:49:00,80.84
2024-10-14 15:50:00,80.17
2024-10-14 15:51:00,78.14
2024-10-14 15:52:00,78.04
2024-10-14 15:53:00,80.53
2024-10-14 15:54:00,78.48
2024-10-14 15:55:00,79.58
2024-10-14 15:56:00,81.55
2024-10-14 15:57:00,81.2
2024-10-14 15:58:00,78.46
2024-10-14 15:59:00,80.5
2024-10-14 16:00:00,80.2
2024-10-14 16:01:00,78.49
2024-10-14 16:02:00,77.91
2024-10-14 16:03:00,80.32
2024-10-14 16:04:00,77.48
2024-10-14 16:05:00,78.34
2024-10-14 16:06:00,81.72
2024-10-14 16:07:00,80.34
2024-10-14 16:08:00,77.36
2024-10-14 16:09:00,79.47
2024-10-14 16:10:00,80.71
2024-10-14 16:11:00,81.96
2024-10-14 16:12:00,81.62
2024-10-14 16:13:00,81.51
2024-10-14 16:14:00,78.64
2024-10-14 16:15:00,77.17
2024-10-14 16:16:00,80.85
2024-10-14 16:17:00,79.17
2024-10-14 16:18:00,79.15
2024-10-14 16:19:00,79.55
2024-10-14 16:20:00,81.97
2024-10-14 16:21:00,80.88
2024-10-14 16:22:00,81.18
2024-10-14 16:23:00,77.62
2024-10-14 16:24:00,81.13
2024-10-14 16:25:00,78.83
2024-10-14 16:26:00,80.86
2024-10-14 16:27:00,80.96
2024-10-14 16:28:00,77.45
2024-10-14 16:29:00,77.25
2024-10-14 16:30:00,78.48
2024-10-14 16:31:00,78.55
2024-10-14 16:32:00,79.81
2024-10-14 16:33:00,80.1
2024-10-14 16:34:00,78.73
2024-10-14 16:35:00,79.78
2024-10-14 16:36:00,78.84
2024-10-14 16:37:00,78.81
2024-10-14 16:38:00,78.98
2024-10-14 16:39:00,77.55
2024-10-14 16:40:00,81.39
2024-10-14 16:41:00,81.54
2024-10-14 16:42:00,80.58
2024-10-14 16:43:00,79.32
2024-10-14 16:44:00,81.06
2024-10-14 16:45:00,80.03
2024-10-14 16:46:00,79.58
2024-10-14 16:47:00,77.83
2024-10-14 16:48:00,80.64
2024-10-14 16:49:00,78.56
2024-10-14 16:50:00,81.77
2024-10-14 16:51:00,78.41
2024-10-14 16:52:00,78.6
2024-10-14 16:53:00,81.26
2024-10-14 16:54:00,80.85
2024-10-14 16:55:00,80.69
2024-10-14 16:56:00,79.24
2024-10-14 16:57:00,80.25
2024-10-14 16:58:00,78.45
2024-10-14 16:59:00,77.69
2024-10-14 17:00:00,77.07
2024-10-14 17:01:00,80.65
2024-10-14 17:02:00,80.6
2024-10-14 17:03:00,81.72
2024-10-14 17:04:00,77.91
2024-10-14 17:05:00,77.8
2024-10-14 17:06:00,80.2
2024-10-14 17:07:00,77.39
2024-10-14 17:08:00,80.39
2024-10-14 17:09:00,81.73
2024-10-14 17:10:00,81.34
2024-10-14 17:11:00,78.56
2024-10-14 17:12:00,79.7
2024-10-14 17:13:00,77.88
2024-10-14 17:14:00,80.9
2024-10-14 17:15:00,78.71
2024-10-14 17:16:00,81.1
2024-10-14 17:17:00,81.18
2024-10-14 17:18:00,78.89
2024-10-14 17:19:00,78.07
2024-10-14 17:20:00,79.06
2024-10-14 17:21:00,81.32
2024-10-14 17:22:00,79.57
2024-10-14 17:23:00,79.55
2024-10-14 17:24:00,80.71
2024-10-14 17:25:00,80.85
2024-10-14 17:26:00,80.62
2024-10-14 17:27:00,79.41
2024-10-14 17:28:00,78.76
2024-10-14 17:29:00,77.32
2024-10-14 17:30:00,78.21
2024-10-14 17:31:00,79.52
2024-10-14 17:32:00,79.26
2024-10-14 17:33:00,78.38
2024-10-14 17:34:00,81.98
2024-10-14 17:35:00,81.68
2024-10-14 17:36:00,78.34
2024-10-14 17:37:00,79.19
2024-10-14 17:38:00,81.82
2024-10-14 17:39:00,81.62
2024-10-14 17:40:00,79.29
2024-10-14 17:41:00,79.44
2024-10-14 17:42:00,78.08
2024-10-14 17:43:00,77.84
2024-10-14 17:44:00,81.17
2024-10-14 17:45:00,81.34
2024-10-14 17:46:00,78.8
2024-10-14 17:47:00,81.97
2024-10-14 17:48:00,79.08
2024-10-14 17:49:00,81.13
2024-10-14 17:50:00,81.23
2024-10-14 17:51:00,79.6
2024-10-14 17:52:00,80.38
2024-10-14 17:53:00,80.18
2024-10-14 17:54:00,78.91
2024-10-14 17:55:00,78.79
2024-10-14 17:56:00,79.25
2024-10-14 17:57:00,79.44
2024-10-14 17:58:00,80.67
2024-10-14 17:59:00,81.71
2024-10-14 18:00:00,72.9
2024-10-14 18:01:00,73.21
2024-10-14 18:02:00,74.95
2024-10-14 18:03:00,75.64
2024-10-14 18:04:00,73.8
2024-10-14 18:05:00,75.11
2024-10-14 18:06:00,73.67
2024-10-14 18:07:00,72.92
2024-10-14 18:08:00,75.3
2024-10-14 18:09:00,72.47
2024-10-14 18:10:00,73.88
2024-10-14 18:11:00,73.62
2024-10-14 18:12:00,75.63
2024-10-14 18:13:00,75.36
2024-10-14 18:14:00,74.86
2024-10-14 18:15:00,74.2
2024-10-14 18:16:00,73.55
2024-10-14 18:17:00,73.4
2024-10-14 18:18:00,72.8
2024-10-14 18:19:00,73.44
2024-10-14 18:20:00,75.49
2024-10-14 18:21:00,75.22
2024-10-14 18:22:00,73.21
2024-10-14 18:23:00,72.56
2024-10-14 18:24:00,73.68
2024-10-14 18:25:00,74.51
2024-10-14 18:26:00,74.63
2024-10-14 18:27:00,74.11
2024-10-14 18:28:00,75.82
2024-10-14 18:29:00,74.97
2024-10-14 18:30:00,74.41
2024-10-14 18:31:00,74.75
2024-10-14 18:32:00,74.25
2024-10-14 18:33:00,72.89
2024-10-14 18:34:00,72.74
2024-10-14 18:35:00,72.34
2024-10-14 18:36:00,73.33
2024-10-14 18:37:00,72.89
2024-10-14 18:38:00,75.45
2024-10-14 18:39:00,75.12
2024-10-14 18:40:00,74.77
2024-10-14 18:41:00,72.53
2024-10-14 18:42:00,73.77
2024-10-14 18:43:00,75.59
2024-10-14 18:44:00,75.52
2024-10-14 18:45:00,72.43
2024-10-14 18:46:00,73.79
2024-10-14 18:47:00,73.04
2024-10-14 18:48:00,73.21
2024-10-14 18:49:00,74.88
2024-10-14 18:50:00,75.08
2024-10-14 18:51:00,73.09
2024-10-14 18:52:00,74.27
2024-10-14 18:53:00,72.53
2024-10-14 18:54:00,74.5
2024-10-14 18:55:00,73.91
2024-10-14 18:56:00,75.68
2024-10-14 18:57:00,72.19
2024-10-14 18:58:00,74.72
2024-10-14 18:59:00,73.02
2024-10-14 19:00:00,72.6
2024-10-14 19:01:00,75.73
2024-10-14 19:02:00,72.84
2024-10-14 19:03:00,75.81
2024-10-14 19:04:00,75.1
2024-10-14 19:05:00,73.05
2024-10-14 19:06:00,73.92
2024-10-14 19:07:00,75.65
2024-10-14 19:08:00,74.77
2024-10-14 19:09:00,72.53
2024-10-14 19:10:00,73.18
2024-10-14 19:11:00,72.48
2024-10-14 19:12:00,74.39
2024-10-14 19:13:00,75.28
2024-10-14 19:14:00,72.2
2024-10-14 19:15:00,75.59
2024-10-14 19:16:00,73.18
2024-10-14 19:17:00,74.84
2024-10-14 19:18:00,73.96
2024-10-14 19:19:00,73.64
2024-10-14 19:20:00,74.62
2024-10-14 19:21:00,75.3
2024-10-14 19:22:00,75.87
2024-10-14 19:23:00,74.05
2024-10-14 19:24:00,72.48
2024-10-14 19:25:00,74.1
2024-10-14 19:26:00,75.21
2024-10-14 19:27:00,72.91
2024-10-14 19:28:00,75.32
2024-10-14 19:29:00,72.2
2024-10-14 19:30:00,75.34
2024-10-14 19:31:00,75.06
2024-10-14 19:32:00,75.08
2024-10-14 19:33:00,75.45
2024-10-14 19:34:00,75.44
2024-10-14 19:35:00,72.58
2024-10-14 19:36:00,73.14
2024-10-14 19:37:00,73.63
2024-10-14 19:38:00,74.76
2024-10-14 19:39:00,73.21
2024-10-14 19:40:00,74.29
2024-10-14 19:41:00,75.8
2024-10-14 19:42:00,74.52
2024-10-14 19:43:00,72.15
2024-10-14 19:44:00,72.43
2024-10-14 19:45:00,75.13
2024-10-14 19:46:00,72.65
2024-10-14 19:47:00,73.52
2024-10-14 19:48:00,75.44
2024-10-14 19:49:00,73.36
2024-10-14 19:50:00,72.47
2024-10-14 19:51:00,74.48
2024-10-14 19:52:00,73.62
2024-10-14 19:53:00,74.89
2024-10-14 19:54:00,74.09
2024-10-14 19:55:00,75.15
2024-10-14 19:56:00,74.1
2024-10-14 19:57:00,75.7
2024-10-14 19:58:00,75.66
2024-10-14 19:59:00,73.81
2024-10-14 20:00:00,72.6
2024-10-14 20:01:00,74.3
2024-10-14 20:02:00,73.04
2024-10-14 20:03:00,73.57
2024-10-14 20:04:00,72.95
2024-10-14 20:05:00,73.93
2024-10-14 20:06:00,75.67
2024-10-14 20:07:00,72.68
2024-10-14 20:08:00,74.72
2024-10-14 20:09:00,72.68
2024-10-14 20:10:00,72.38
2024-10-14 20:11:00,73.13
2024-10-14 20:12:00,75.35
2024-10-14 20:13:00,75.97
2024-10-14 20:14:00,75.01
2024-10-14 20:15:00,75.79
2024-10-14 20:16:00,74.8
2024-10-14 20:17:00,72.75
2024-10-14 20:18:00,73.78
2024-10-14 20:19:00,75.86
2024-10-14 20:20:00,72.38
2024-10-14 20:21:00,73.4
2024-10-14 20:22:00,73.73
2024-10-14 20:23:00,72.89
2024-10-14 20:24:00,73.82
2024-10-14 20:25:00,75.9
2024-10-14 20:26:00,72.71
2024-10-14 20:27:00,73.98
2024-10-14 20:28:00,72.24
2024-10-14 20:29:00,74.57
2024-10-14 20:30:00,72.88
2024-10-14 20:31:00,72.03
2024-10-14 20:32:00,75.98
2024-10-14 20:33:00,74.48
2024-10-14 20:34:00,75.08
2024-10-14 20:35:00,73.18
2024-10-14 20:36:00,74.18
2024-10-14 20:37:00,72.49
2024-10-14 20:38:00,73.75
2024-10-14 20:39:00,73.96
2024-10-14 20:40:00,74.6
2024-10-14 20:41:00,73.15
2024-10-14 20:42:00,72.34
2024-10-14 20:43:00,75.63
2024-10-14 20:44:00,74.84
2024-10-14 20:45:00,75.49
2024-10-14 20:46:00,72.9
2024-10-14 20:47:00,73.73
2024-10-14 20:48:00,74.19
2024-10-14 20:49:00,74.03
2024-10-14 20:50:00,72.66
2024-10-14 20:51:00,72.94
2024-10-14 20:52:00,72.8
2024-10-14 20:53:00,75.29
2024-10-14 20:54:00,74.92
2024-10-14 20:55:00,74.03
2024-10-14 20:56:00,72.83
2024-10-14 20:57:00,75.46
2024-10-14 20:58:00,73.01
2024-10-14 20:59:00,72.35
2024-10-14 21:00:00,73.22
2024-10-14 21:01:00,72.47
2024-10-14 21:02:00,73.85
2024-10-14 21:03:00,72.86
2024-10-14 21:04:00,72.14
2024-10-14 21:05:00,72.92
2024-10-14 21:06:00,73.84
2024-10-14 21:07:00,74.07
2024-10-14 21:08:00,73.59
2024-10-14 21:09:00,72.06
2024-10-14 21:10:00,75.16
2024-10-14 21:11:00,74.69
2024-10-14 21:12:00,74.84
2024-10-14 21:13:00,72.5
2024-10-14 21:14:00,73.09
2024-10-14 21:15:00,74.28
2024-10-14 21:16:00,74.42
2024-10-14 21:17:00,74.89
2024-10-14 21:18:00,72.87
2024-10-14 21:19:00,73.48
2024-10-14 21:20:00,74.43
2024-10-14 21:21:00,74.58
2024-10-14 21:22:00,73.31
2024-10-14 21:23:00,75.21
2024-10-14 21:24:00,72.56
2024-10-14 21:25:00,73.99
2024-10-14 21:26:00,73.79
2024-10-14 21:27:00,75.69
2024-10-14 21:28:00,74.52
2024-10-14 21:29:00,72.32
2024-10-14 21:30:00,72.07
2024-10-14 21:31:00,73.64
2024-10-14 21:32:00,74.14
2024-10-14 21:33:00,72.23
2024-10-14 21:34:00,74.71
2024-10-14 21:35:00,75.44
2024-10-14 21:36:00,72.33
2024-10-14 21:37:00,74.56
2024-10-14 21:38:00,73.14
2024-10-14 21:39:00,74.56
2024-10-14 21:40:00,74.6
2024-10-14 21:41:00,73.9
2024-10-14 21:42:00,74.83
2024-10-14 21:43:00,75.98
2024-10-14 21:44:00,74.56
2024-10-14 21:45:00,72.05
2024-10-14 21:46:00,75.77
2024-10-14 21:47:00,73.6
2024-10-14 21:48:00,73.06
2024-10-14 21:49:00,75.02
2024-10-14 21:50:00,73.16
2024-10-14 21:51:00,75.16
2024-10-14 21:52:00,75.42
2024-10-14 21:53:00,73.84
2024-10-14 21:54:00,75.83
2024-10-14 21:55:00,75.24
2024-10-14 21:56:00,73.96
2024-10-14 21:57:00,73.72
2024-10-14 21:58:00,74.52
2024-10-14 21:59:00,75.31
2024-10-14 22:00:00,70.13
2024-10-14 22:01:00,69.16
2024-10-14 22:02:00,72.93
2024-10-14 22:03:00,71.26
2024-10-14 22:04:00,70.35
2024-10-14 22:05:00,70.93
2024-10-14 22:06:00,72.03
2024-10-14 22:07:00,70.03
2024-10-14 22:08:00,69.44
2024-10-14 22:09:00,70.06
2024-10-14 22:10:00,72.8
2024-10-14 22:11:00,72.84
2024-10-14 22:12:00,71.42
2024-10-14 22:13:00,71.82
2024-10-14 22:14:00,72.18
2024-10-14 22:15:00,71.99
2024-10-14 22:16:00,69.96
2024-10-14 22:17:00,72.48
2024-10-14 22:18:00,70.2
2024-10-14 22:19:00,72.46
2024-10-14 22:20:00,70.27
2024-10-14 22:21:00,70.41
2024-10-14 22:22:00,72.34
2024-10-14 22:23:00,72.81
2024-10-14 22:24:00,71.7
2024-10-14 22:25:00,72.47
2024-10-14 22:26:00,69.97
2024-10-14 22:27:00,71.84
2024-10-14 22:28:00,72.53
2024-10-14 22:29:00,71.22
2024-10-14 22:30:00,72.51
2024-10-14 22:31:00,70.41
2024-10-14 22:32:00,71.44
2024-10-14 22:33:00,69.61
2024-10-14 22:34:00,72.01
2024-10-14 22:35:00,70.08
2024-10-14 22:36:00,70.68
2024-10-14 22:37:00,71.28
2024-10-14 22:38:00,69.21
2024-10-14 22:39:00,72.34
2024-10-14 22:40:00,72.8
2024-10-14 22:41:00,69.7
2024-10-14 22:42:00,70.79
2024-10-14 22:43:00,71.7
2024-10-14 22:44:00,72.98
2024-10-14 22:45:00,70.3
2024-10-14 22:46:00,71.12
2024-10-14 22:47:00,71.34
2024-10-14 22:48:00,71.81
2024-10-14 22:49:00,72.17
2024-10-14 22:50:00,72.25
2024-10-14 22:51:00,71.43
2024-10-14 22:52:00,72.46
2024-10-14 22:53:00,71.14
2024-10-14 22:54:00,71.96
2024-10-14 22:55:00,72.12
2024-10-14 22:56:00,71.87
2024-10-14 22:57:00,71.91
2024-10-14 22:58:00,70.07
2024-10-14 22:59:00,69.04
2024-10-14 23:00:00,69.22
2024-10-14 23:01:00,69.8
2024-10-14 23:02:00,70.87
2024-10-14 23:03:00,69.3
2024-10-14 23:04:00,70.48
2024-10-14 23:05:00,72.99
2024-10-14 23:06:00,70.08
2024-10-14 23:07:00,71.48
2024-10-14 23:08:00,71.71
2024-10-14 23:09:00,72.85
2024-10-14 23:10:00,70.02
2024-10-14 23:11:00,71.87
2024-10-14 23:12:00,71.62
2024-10-14 23:13:00,69.31
2024-10-14 23:14:00,70.85
2024-10-14 23:15:00,71.58
2024-10-14 23:16:00,69.71
2024-10-14 23:17:00,72.25
2024-10-14 23:18:00,72.04
2024-10-14 23:19:00,69.01
2024-10-14 23:20:00,71.13
2024-10-14 23:21:00,70.57
2024-10-14 23:22:00,71.23
2024-10-14 23:23:00,69.62
2024-10-14 23:24:00,69.78
2024-10-14 23:25:00,71.93
2024-10-14 23:26:00,69.01
2024-10-14 23:27:00,71.03
2024-10-14 23:28:00,70.42
2024-10-14 23:29:00,71.6
2024-10-14 23:30:00,72.64
2024-10-14 23:31:00,71.59
2024-10-14 23:32:00,69.45
2024-10-14 23:33:00,72.44
2024-10-14 23:34:00,71.35
2024-10-14 23:35:00,72.71
2024-10-14 23:36:00,71.74
2024-10-14 23:37:00,72.47
2024-10-14 23:38:00,70.75
2024-10-14 23:39:00,69.62
2024-10-14 23:40:00,69.06
2024-10-14 23:41:00,72.63
2024-10-14 23:42:00,69.44
2024-10-14 23:43:00,69.28
2024-10-14 23:44:00,72.45
2024-10-14 23:45:00,71.98
2024-10-14 23:46:00,71.67
2024-10-14 23:47:00,69.51
2024-10-14 23:48:00,69.13
2024-10-14 23:49:00,70.89
2024-10-14 23:50:00,71.5
2024-10-14 23:51:00,72.65
2024-10-14 23:52:00,70.29
2024-10-14 23:53:00,71.85
2024-10-14 23:54:00,72.0
2024-10-14 23:55:00,69.91
2024-10-14 23:56:00,69.66
2024-10-14 23:57:00,71.02
2024-10-14 23:58:00,71.74
2024-10-14 23:59:00,72.36
2024-10-15 00:00:00,71.8
2024-10-15 00:01:00,71.08
2024-10-15 00:02:00,69.88
2024-10-15 00:03:00,72.86
2024-10-15 00:04:00,70.08
2024-10-15 00:05:00,70.41
2024-10-15 00:06:00,71.34
2024-10-15 00:07:00,71.22
2024-10-15 00:08:00,70.6
2024-10-15 00:09:00,70.37
2024-10-15 00:10:00,71.45
2024-10-15 00:11:00,71.86
2024-10-15 00:12:00,72.51
2024-10-15 00:13:00,72.61
2024-10-15 00:14:00,69.03
2024-10-15 00:15:00,70.52
2024-10-15 00:16:00,70.11
2024-10-15 00:17:00,72.61
2024-10-15 00:18:00,70.68
2024-10-15 00:19:00,72.99
2024-10-15 00:20:00,71.31
2024-10-15 00:21:00,69.8
2024-10-15 00:22:00,71.26
2024-10-15 00:23:00,72.72
2024-10-15 00:24:00,71.45
2024-10-15 00:25:00,72.34
2024-10-15 00:26:00,70.51
2024-10-15 00:27:00,70.41
2024-10-15 00:28:00,69.74
2024-10-15 00:29:00,70.71
2024-10-15 00:30:00,69.02
2024-10-15 00:31:00,71.12
2024-10-15 00:32:00,72.57
2024-10-15 00:33:00,72.91
2024-10-15 00:34:00,70.31
2024-10-15 00:35:00,71.14
2024-10-15 00:36:00,69.07
2024-10-15 00:37:00,70.38
2024-10-15 00:38:00,69.26
2024-10-15 00:39:00,69.12
2024-10-15 00:40:00,71.82
2024-10-15 00:41:00,70.64
2024-10-15 00:42:00,69.74
2024-10-15 00:43:00,72.25
2024-10-15 00:44:00,69.64
2024-10-15 00:45:00,70.87
2024-10-15 00:46:00,71.2
2024-10-15 00:47:00,71.54
2024-10-15 00:48:00,72.46
2024-10-15 00:49:00,72.29
2024-10-15 00:50:00,72.99
2024-10-15 00:51:00,71.76
2024-10-15 00:52:00,69.26
2024-10-15 00:53:00,71.18
2024-10-15 00:54:00,70.92
2024-10-15 00:55:00,72.59
2024-10-15 00:56:00,70.92
2024-10-15 00:57:00,70.06
2024-10-15 00:58:00,70.79
2024-10-15 00:59:00,71.49
2024-10-15 01:00:00,72.27
2024-10-15 01:01:00,71.74
2024-10-15 01:02:00,69.78
2024-10-15 01:03:00,71.11
2024-10-15 01:04:00,72.19
2024-10-15 01:05:00,71.51
2024-10-15 01:06:00,72.37
2024-10-15 01:07:00,70.39
2024-10-15 01:08:00,72.63
2024-10-15 01:09:00,72.15
2024-10-15 01:10:00,71.07
2024-10-15 01:11:00,70.5
2024-10-15 01:12:00,70.3
2024-10-15 01:13:00,70.52
2024-10-15 01:14:00,72.5
2024-10-15 01:15:00,71.99
2024-10-15 01:16:00,72.42
2024-10-15 01:17:00,70.01
2024-10-15 01:18:00,71.78
2024-10-15 01:19:00,71.77
2024-10-15 01:20:00,72.9
2024-10-15 01:21:00,71.18
2024-10-15 01:22:00,72.31
2024-10-15 01:23:00,72.53
2024-10-15 01:24:00,69.62
2024-10-15 01:25:00,69.47
2024-10-15 01:26:00,71.43
2024-10-15 01:27:00,69.59
2024-10-15 01:28:00,71.09
2024-10-15 01:29:00,71.6
2024-10-15 01:30:00,72.29
2024-10-15 01:31:00,69.74
2024-10-15 01:32:00,69.23
2024-10-15 01:33:00,72.35
2024-10-15 01:34:00,71.74
2024-10-15 01:35:00,72.13
2024-10-15 01:36:00,71.4
2024-10-15 01:37:00,69.41
2024-10-15 01:38:00,71.21
2024-10-15 01:39:00,71.93
2024-10-15 01:40:00,69.8
2024-10-15 01:41:00,71.96
2024-10-15 01:42:00,69.13
2024-10-15 01:43:00,71.46
2024-10-15 01:44:00,71.9
2024-10-15 01:45:00,70.01
2024-10-15 01:46:00,70.09
2024-10-15 01:47:00,72.92
2024-10-15 01:48:00,71.28
2024-10-15 01:49:00,71.27
2024-10-15 01:50:00,70.15
2024-10-15 01:51:00,71.79
2024-10-15 01:52:00,70.17
2024-10-15 01:53:00,70.9
2024-10-15 01:54:00,71.84
2024-10-15 01:55:00,69.56
2024-10-15 01:56:00,72.97
2024-10-15 01:57:00,72.51
2024-10-15 01:58:00,70.42
2024-10-15 01:59:00,70.31
2024-10-15 02:00:00,70.32
2024-10-15 02:01:00,69.63
2024-10-15 02:02:00,71.12
2024-10-15 02:03:00,71.92
2024-10-15 02:04:00,70.24
2024-10-15 02:05:00,71.82
2024-10-15 02:06:00,71.94
2024-10-15 02:07:00,70.52
2024-10-15 02:08:00,71.26
2024-10-15 02:09:00,72.19
2024-10-15 02:10:00,69.01
2024-10-15 02:11:00,69.01
2024-10-15 02:12:00,69.64
2024-10-15 02:13:00,70.13
2024-10-15 02:14:00,71.12
2024-10-15 02:15:00,69.74
2024-10-15 02:16:00,70.21
2024-10-15 02:17:00,71.85
2024-10-15 02:18:00,71.37
2024-10-15 02:19:00,69.3
2024-10-15 02:20:00,72.65
2024-10-15 02:21:00,72.26
2024-10-15 02:22:00,69.54
2024-10-15 02:23:00,70.79
2024-10-15 02:24:00,69.07
2024-10-15 02:25:00,71.18
2024-10-15 02:26:00,70.49
2024-10-15 02:27:00,71.71
2024-10-15 02:28:00,69.29
2024-10-15 02:29:00,71.29
